,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,host_is_superhost,property_type,bedrooms,beds,guests_included,review_scores_rating,instant_bookable,bathrooms,security_deposit,cleaning_fee,len_amenities
6776,42480255,[ Shenton Way ] Seaview Queen Room with Balcony !,281448565,Mindy,Central Region,Downtown Core,1.27493,103.84576,Private room,82,90,0,0.0,16,179,t,Condominium,1.0,1.0,1,0.0,f,1.5,0.0,50.0,22
6777,42481810,Spacious 2-bedroom en-suite ONE minute from MRT,22274940,Highland Homes,Central Region,Downtown Core,1.27484,103.84482,Entire home/apt,299,21,0,0.0,3,142,t,Condominium,2.0,3.0,4,0.0,f,2.5,500.0,120.0,26
6778,42483102,Cozy and Airy Studio Condo,218159109,Zara,Central Region,Novena,1.32805,103.85058000000001,Entire home/apt,70,2,2,0.52,1,17,f,Condominium,1.0,1.0,1,100.0,t,1.5,0.0,15.0,16
6779,42495379,Spacious 4 BR in Gelyang near to local food,234870042,Kevin,Central Region,Geylang,1.3120399999999999,103.88743000000001,Entire home/apt,189,3,0,0.0,37,295,f,Apartment,4.0,8.0,6,0.0,t,3.0,150.0,30.0,14
6780,42496827,4 BR in Geylang nearby to local food and MRT,234870042,Kevin,Central Region,Geylang,1.31315,103.88679,Entire home/apt,189,3,0,0.0,37,342,f,Apartment,4.0,5.0,6,0.0,t,3.0,150.0,30.0,13
6781,42497846,Cute space nearby NUS,338437839,Ganghao,West Region,Clementi,1.30503,103.76767,Private room,38,60,0,0.0,2,266,f,House,1.0,2.0,1,0.0,t,2.0,0.0,20.0,9
6782,42501723,Common room(or Master room) near Sembawang MRt,58974678,Anish,North Region,Sembawang,1.45039,103.81546,Private room,101,7,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,8
6783,42519546,Day use 5 hours only: 9AM-2PM  same day in Bugis,238195069,Jo,Central Region,Downtown Core,1.29755,103.85564000000001,Private room,70,1,14,3.78,6,0,f,Boutique hotel,1.0,1.0,1,97.0,t,1.0,0.0,0.0,14
6784,42519651,"Day use,5 hours only: 3PM-8PM same day in Bugis",238195069,Jo,Central Region,Downtown Core,1.2978299999999998,103.85625,Private room,60,1,38,10.18,6,0,f,Boutique hotel,1.0,1.0,1,95.0,t,1.0,0.0,0.0,13
6785,42522852,"Big, Bright, Beautiful Master Room + En Suite",338705418,Natalie,Central Region,Newton,1.30654,103.83511,Private room,99,90,0,0.0,1,364,f,Apartment,1.0,1.0,1,0.0,f,1.0,2000.0,60.0,8
6786,42542717,LOVELY COMMON ROOM in Central Singapore//,231904508,Quynh,Central Region,Novena,1.32419,103.85282,Shared room,55,3,0,0.0,1,7,f,Apartment,1.0,2.0,1,0.0,t,1.0,0.0,0.0,7
6787,42544083,ORCHARD ROAD LIVING,331687840,Kenny,Central Region,Newton,1.30567,103.83459,Entire home/apt,230,2,1,0.41,2,0,f,Condominium,2.0,2.0,1,100.0,f,1.0,0.0,0.0,15
6788,42545364,Clean Newly renovated aircondition double bedroom,2351356,Reggie,North Region,Yishun,1.42012,103.84549,Private room,60,4,1,0.31,2,365,f,Apartment,1.0,1.0,1,100.0,f,1.5,0.0,39.0,14
6789,42545745,♥ 1 Bedroom Near MRT and Buses ♥,221989237,Alex,Central Region,Novena,1.32186,103.85207,Entire home/apt,130,14,0,0.0,38,1,f,Condominium,1.0,1.0,2,0.0,f,1.0,200.0,30.0,33
6790,42545850,Clean newly renovated aircondition single bedroom,2351356,Reggie,North Region,Yishun,1.41937,103.84709000000001,Private room,54,2,1,0.35,2,0,f,Apartment,1.0,1.0,1,100.0,f,1.5,0.0,39.0,14
6791,42546093,Commodious 3 br apt near MT. Elizabeth Hospital,238891646,Neha,Central Region,Novena,1.32294,103.84915,Entire home/apt,271,30,0,0.0,81,0,f,Serviced apartment,3.0,3.0,1,0.0,f,2.0,0.0,100.0,15
6792,42552864,sturdee Residences,238376713,DADa,Central Region,Kallang,1.31197,103.85809,Private room,70,90,0,0.0,2,1,f,Condominium,1.0,0.0,1,0.0,t,1.0,0.0,0.0,14
6793,42555321,"Citadines Mount Sophia Singapore, Studio",329787478,Rashid,Central Region,Rochor,1.30135,103.84899,Entire home/apt,172,7,0,0.0,5,0,f,Serviced apartment,0.0,1.0,1,0.0,t,1.0,0.0,0.0,14
6794,42555446,"Citadines Mount Sophia Singapore, Studio Executive",329787478,Rashid,Central Region,Rochor,1.30203,103.84936,Entire home/apt,187,1,0,0.0,5,2,f,Serviced apartment,0.0,1.0,1,0.0,t,2.0,0.0,0.0,14
6795,42555518,"Citadines Mount Sophia, 1 Bedroom Deluxe Apt",329787478,Rashid,Central Region,Rochor,1.30151,103.84918,Entire home/apt,194,1,0,0.0,5,2,f,Serviced apartment,1.0,2.0,1,0.0,t,1.0,0.0,0.0,15
6796,42555592,"Citadines Mount Sophia, 1 Bedroom Executive Apt",329787478,Rashid,Central Region,Rochor,1.30161,103.84931,Entire home/apt,210,1,0,0.0,5,2,f,Serviced apartment,1.0,2.0,1,0.0,t,1.0,0.0,0.0,15
6797,42555640,"Citadines Mount Sophia, 2 Bedroom Executive Apt",329787478,Rashid,Central Region,Rochor,1.30348,103.84918,Entire home/apt,352,1,0,0.0,5,2,f,Serviced apartment,2.0,3.0,1,0.0,t,1.0,0.0,0.0,15
6798,42555982,Nice master bed room Nearby Chinese Garden MRT,338974701,Jenny,West Region,Jurong East,1.3468799999999999,103.73071999999999,Private room,61,90,0,0.0,2,365,f,House,1.0,1.0,1,0.0,t,1.0,0.0,15.0,8
6799,42569842,安静的小屋,104765359,Boris,Central Region,Bishan,1.36053,103.84415,Private room,50,1,2,0.69,2,153,f,Apartment,1.0,1.0,1,90.0,t,1.5,0.0,25.0,8
6800,42573089,Rare 1+Study near Novena MRT (T3),287074042,Peter,Central Region,Novena,1.32364,103.85133,Entire home/apt,149,3,4,2.93,43,361,f,Condominium,2.0,3.0,3,100.0,t,1.0,200.0,40.0,32
6801,42573237,"City Area 1+Study high floor, Novena MRT (T7)",287074042,Peter,Central Region,Novena,1.32195,103.85157,Entire home/apt,143,7,1,0.37,43,365,f,Condominium,2.0,3.0,3,80.0,f,1.0,200.0,40.0,32
6802,42573339,"Beautiful high floor 1+Study, Novena MRT (T28)",287074042,Peter,Central Region,Novena,1.32333,103.85002,Entire home/apt,136,28,0,0.0,43,365,f,Condominium,2.0,3.0,3,0.0,f,1.0,200.0,40.0,32
6803,42573423,"City 2 BR Penthouse in Little India, MRT (S3)",31529615,Alvin,Central Region,Rochor,1.31092,103.85427,Entire home/apt,247,3,1,0.37,25,357,f,Condominium,2.0,3.0,4,100.0,t,1.5,200.0,60.0,32
6804,42573664,"2 BR Penthouse with 3 Storey, MRT at Doorstep (S7)",31529615,Alvin,Central Region,Rochor,1.31177,103.85298,Entire home/apt,245,7,0,0.0,25,365,f,Condominium,2.0,3.0,4,0.0,f,1.5,200.0,60.0,32
6805,42573768,"Little India 2 BR Penthouse, MRT downstair (S28)",31529615,Alvin,Central Region,Rochor,1.31037,103.85433,Entire home/apt,238,28,0,0.0,25,365,f,Condominium,2.0,3.0,4,0.0,f,1.5,200.0,60.0,32
6806,42578306,"1 BR Condo Superb Facilities, MRT Doorstep (PR3)",31529615,Alvin,Central Region,Toa Payoh,1.33031,103.86697,Entire home/apt,148,3,0,0.0,25,362,f,Condominium,1.0,2.0,2,0.0,t,1.5,200.0,40.0,30
6807,42578518,"1 BR Condo w Hotel Facilities, MRT below (PR7)",31529615,Alvin,Central Region,Toa Payoh,1.33035,103.86636,Entire home/apt,143,7,0,0.0,25,365,f,Condominium,1.0,2.0,2,0.0,f,1.5,200.0,40.0,31
6808,42578709,"Nice 1 BR Condo, 5 Star Facilities with MRT (PR28)",31529615,Alvin,Central Region,Toa Payoh,1.33165,103.86785,Entire home/apt,138,28,0,0.0,25,365,f,Condominium,1.0,2.0,2,0.0,f,1.5,200.0,40.0,31
6809,42581081,1Min CBD Mrt super high fl seaview 市中心金融区地铁旁超高楼美景,290741576,Kelly,Central Region,Downtown Core,1.27665,103.84559,Entire home/apt,298,1,0,0.0,1,200,f,Condominium,2.0,4.0,4,0.0,t,2.0,0.0,90.0,15
6810,42589212,Economy Hotel Studio With Balcony,183618288,Jimmy,Central Region,Kallang,1.30495,103.86059,Private room,105,7,0,0.0,23,90,f,Hostel,0.0,1.0,1,0.0,t,1.0,0.0,0.0,13
6811,42590791,BEDSPACE FOR TRANSIENT @ 44 BENDEMEER ROAD,94775453,Christian,Central Region,Kallang,1.32312,103.86591,Shared room,25,3,0,0.0,1,362,f,Apartment,1.0,2.0,1,0.0,f,1.0,0.0,0.0,15
6812,42593096,Serviced living/work space in city center,339298127,Lisa,Central Region,Downtown Core,1.27519,103.84404,Entire home/apt,226,7,0,0.0,12,90,f,Loft,1.0,2.0,2,0.0,f,1.0,2000.0,0.0,18
6813,42594831,Homely feeling...,339311477,Johnleong74,North Region,Yishun,1.42147,103.84085999999999,Private room,55,3,0,0.0,1,193,f,Apartment,1.0,0.0,1,0.0,f,1.5,200.0,50.0,11
6814,42598588,[ Shenton Way ] Seaview Queen Common Room CBD MRT,281448565,Mindy,Central Region,Downtown Core,1.2750700000000001,103.845,Private room,89,30,0,0.0,16,365,t,Condominium,1.0,1.0,1,0.0,f,1.5,0.0,50.0,18
6815,42616825,"Condo common room for rent,East",339489896,Jaaz,East Region,Bedok,1.33646,103.92209,Private room,39,1,0,0.0,2,180,f,Condominium,1.0,2.0,1,0.0,f,2.5,0.0,0.0,13
6816,42627453,Central Seaview 2BR Resort Home near Sentosa,44321809,Kate,Central Region,Bukit Merah,1.2668,103.81115,Entire home/apt,318,2,0,0.0,5,120,f,Apartment,2.0,2.0,6,0.0,t,3.0,0.0,100.0,31
6817,42629295,Premium Regent,339608463,H Duc,Central Region,Orchard,1.30505,103.82539,Private room,191,2,0,0.0,1,365,f,Condominium,0.0,1.0,1,0.0,t,1.0,0.0,0.0,19
6818,42635231,NEW City  Studio Apt WIFI @ Orchard / Central Area,61619807,Ong,Central Region,River Valley,1.29659,103.8385,Entire home/apt,124,6,1,0.36,38,339,f,Condominium,0.0,1.0,2,80.0,t,1.0,150.0,15.0,30
6819,42635377,NEW Studio Apt near Somerset/Orchard/Tourist Area,61619807,Ong,Central Region,River Valley,1.29487,103.83870999999999,Entire home/apt,138,6,2,0.59,38,325,f,Condominium,0.0,2.0,2,70.0,t,1.0,150.0,15.0,29
6820,42648498,Heritage Perfect Home,108818897,Amy,Central Region,Outram,1.2822799999999999,103.84674,Entire home/apt,167,3,0,0.0,5,0,f,House,1.0,1.0,2,0.0,f,1.0,200.0,50.0,8
6821,42650875,"2 BR Penthouse with Rooftop Pool, MRT Below (S3)",287074042,Peter,Central Region,Rochor,1.31033,103.8521,Entire home/apt,230,3,0,0.0,43,358,f,Condominium,2.0,3.0,4,0.0,t,1.0,150.0,60.0,29
6822,42651091,"Nice 2 BR Penthouse, above MRT Station (S7)",287074042,Peter,Central Region,Rochor,1.3123,103.85393,Entire home/apt,226,7,0,0.0,43,365,f,Condominium,2.0,3.0,4,0.0,f,1.0,150.0,60.0,29
6823,42651256,Rare 2 BR Penthouse with MRT Station below (S28),287074042,Peter,Central Region,Rochor,1.31155,103.85364,Entire home/apt,219,28,0,0.0,43,365,f,Condominium,2.0,3.0,4,0.0,f,1.0,150.0,60.0,29
6824,42652308,"1 BR Suite with Top Facilities, MRT Below (PR3)",287074042,Peter,Central Region,Toa Payoh,1.33097,103.86652,Entire home/apt,151,3,0,0.0,43,1,f,Condominium,1.0,2.0,2,0.0,t,1.0,200.0,40.0,32
6825,42652469,"1 BR Condo with Excellent Facilities, MRT (PR7)",287074042,Peter,Central Region,Toa Payoh,1.33008,103.86681,Entire home/apt,147,7,0,0.0,43,365,f,Condominium,1.0,2.0,2,0.0,f,1.0,200.0,40.0,32
6826,42652671,"World Class 1 BR Condo, above MRT (PR28)",287074042,Peter,Central Region,Toa Payoh,1.3323399999999999,103.86646,Entire home/apt,140,28,0,0.0,43,365,f,Condominium,1.0,2.0,2,0.0,f,1.0,200.0,40.0,32
6827,42654230,"CLASSIC 1 BEDROOM in VIVA VISTA, SINGAPORE",156409670,Rj,Central Region,Queenstown,1.28712,103.78671,Entire home/apt,250,3,0,0.0,103,364,f,Serviced apartment,1.0,1.0,1,0.0,f,1.0,0.0,100.0,30
6828,42654773,"5'MINUTES STROLL TO RAFFLES PLACE, LAVISH 2-BR",156409670,Rj,Central Region,Downtown Core,1.28011,103.84863,Entire home/apt,240,90,0,0.0,103,364,f,Serviced apartment,2.0,2.0,1,0.0,f,2.0,0.0,120.0,31
6830,42666111,Sunny & Spacious Double-bed Room in Tiong Bahru,252247552,Nat,Central Region,Bukit Merah,1.28536,103.82845,Private room,57,90,0,0.0,1,364,t,Apartment,1.0,2.0,1,0.0,f,1.0,0.0,0.0,14
6831,42670532,2BR Lakefront apartment 3mins away from MRT,66406177,Jay,West Region,Jurong West,1.34261,103.71823,Entire home/apt,161,7,0,0.0,335,0,t,Condominium,2.0,0.0,1,0.0,t,2.0,0.0,50.0,30
6832,42670859,Outstanding & Lavish 1BR APT near Orchard MRT,66406177,Jay,Central Region,River Valley,1.29995,103.83229,Entire home/apt,161,14,0,0.0,335,0,t,Condominium,1.0,0.0,1,0.0,t,1.0,0.0,50.0,31
6833,42671478,Laudable 2bedroom near Orhcard MRT Station,66406177,Jay,Central Region,Tanglin,1.2968,103.82916,Entire home/apt,176,30,0,0.0,335,1,t,Condominium,2.0,2.0,1,0.0,t,2.0,0.0,50.0,22
6834,42673450,Nature Getaway In Beautiful Singapore,3169578,Darcy,North-East Region,Ang Mo Kio,1.3825399999999999,103.82916,Entire home/apt,130,365,0,0.0,1,178,f,Igloo,3.0,3.0,3,0.0,f,1.5,200.0,50.0,8
6835,42674962,"2-BR CLOSE TO CITY CENTRE, ALEXANDRA VIEW",156409670,Rj,Central Region,Bukit Merah,1.29209,103.8178,Entire home/apt,219,90,0,0.0,103,364,f,Serviced apartment,2.0,3.0,1,0.0,f,2.0,0.0,120.0,32
6836,42675348,"RIGHT IN THE HEART OF JURONG, 3 BR-2 BATH",156409670,Rj,West Region,Jurong East,1.33674,103.74208,Entire home/apt,231,90,0,0.0,103,364,f,Serviced apartment,3.0,3.0,1,0.0,f,2.0,0.0,120.0,33
6837,42677059,"ELEGANT 2 BR FAMILY SPACE, BUKIT TIMAH",156409670,Rj,Central Region,Bukit Timah,1.3210600000000001,103.80984000000001,Entire home/apt,200,90,0,0.0,103,364,f,Serviced apartment,2.0,2.0,1,0.0,f,2.0,0.0,120.0,28
6838,42678905,"Gorgeous Studio Apartment ,Full Furnish Unit",339960551,Co Living,Central Region,Downtown Core,1.28207,103.85205,Entire home/apt,145,90,0,0.0,1,365,f,Condominium,1.0,1.0,1,0.0,f,1.0,0.0,0.0,17
6839,42681878,"Entire apartment. 1BR with balcony. $4,080 per mth",67189480,Barbara,Central Region,Toa Payoh,1.32841,103.86886,Entire home/apt,159,90,0,0.0,1,365,f,House,1.0,2.0,1,0.0,t,1.0,0.0,0.0,15
6840,42693235,prewar BALCONY queenbed Rm6 > lavender MRT,97878860,Chelsey,Central Region,Kallang,1.30985,103.8608,Private room,50,18,0,0.0,81,339,f,Apartment,1.0,1.0,1,0.0,f,3.0,0.0,0.0,29
6841,42694010,Leisure 1BR APT nearby Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27515,103.84522,Entire home/apt,165,3,1,1.0,335,67,t,Condominium,1.0,0.0,1,80.0,f,1.0,0.0,50.0,31
6842,42694127,1 Bedroom apartment 5 mins walk to Queenstown MRT,101145755,Joanne,Central Region,Queenstown,1.29043,103.80657,Entire home/apt,235,3,0,0.0,52,364,f,Condominium,1.0,1.0,1,0.0,f,1.0,0.0,0.0,14
6843,42696868,ROOM WITH MULTI AMENITIES,194085596,Keith,West Region,Jurong West,1.34461,103.70454000000001,Private room,59,1,13,4.02,4,351,f,House,1.0,1.0,1,100.0,f,1.0,0.0,0.0,16
6844,42697304,A private room near NTU,194085596,Keith,West Region,Jurong West,1.3446200000000001,103.70470999999999,Private room,59,1,1,0.59,4,353,f,Apartment,1.0,1.0,1,100.0,f,1.5,0.0,0.0,15
6845,42700800,"STUDIO WITH SKYLINE VIEWS, TANJONG PAGAR",156409670,Rj,Central Region,Downtown Core,1.27522,103.84391,Entire home/apt,165,30,0,0.0,103,364,f,Serviced apartment,0.0,1.0,1,0.0,f,1.0,0.0,120.0,30
6846,42720274,Homestay in west singapore. Warm & friendly hosts,2028415,Sana,Central Region,Bukit Timah,1.33618,103.76982,Private room,53,1,0,0.0,1,88,f,Condominium,1.0,2.0,1,0.0,f,1.0,0.0,0.0,14
6847,42720595,Entire Cozy and Bright 2BR apartment,188478841,Lilu,Central Region,Novena,1.3264200000000002,103.84923,Entire home/apt,108,10,0,0.0,7,156,f,Condominium,2.0,3.0,1,0.0,t,1.0,0.0,60.0,26
6848,42722019,Room in the city with mini balcony,21110343,Gw,Central Region,Bukit Merah,1.27674,103.83975,Private room,77,3,0,0.0,1,0,f,Apartment,0.0,1.0,1,0.0,f,1.0,0.0,0.0,8
6849,42725125,"Elegant 2 BR at Claymore Road, Near Orchard",238891646,Neha,Central Region,Orchard,1.30663,103.82952,Entire home/apt,165,27,0,0.0,81,364,f,Apartment,2.0,2.0,1,0.0,f,1.0,0.0,100.0,15
6850,42732747,★ Orchard★ Twin Room in Orchard Road CBD SMU Malls,281448565,Mindy,Central Region,Museum,1.29751,103.8449,Private room,95,30,0,0.0,16,179,t,Condominium,1.0,0.0,1,0.0,f,1.0,0.0,50.0,21
6851,42737872,New Cosy Studio Apt @ City/ Orchard/ Somerset Area,109333133,Pat,Central Region,River Valley,1.29569,103.83973,Entire home/apt,138,6,0,0.0,29,21,f,Apartment,1.0,2.0,2,0.0,t,1.0,150.0,15.0,24
6852,42737885,NEW Comfy Studio Apt near Orchard/ Somerset Area,109333133,Pat,Central Region,River Valley,1.2967,103.83838,Entire home/apt,138,6,0,0.0,29,1,f,Serviced apartment,1.0,2.0,2,0.0,t,1.0,150.0,15.0,27
6853,42737915,NEW Minimalist Cosy Studio Suite@City/Orchard Area,109333133,Pat,Central Region,River Valley,1.29634,103.8402,Entire home/apt,125,6,0,0.0,29,344,f,Condominium,1.0,1.0,2,0.0,t,1.0,150.0,0.0,27
6854,42744462,SPACIOUS CLEAN MASTER ROOM NEAR BUGIS MRT,269189185,Lucinda,Central Region,Downtown Core,1.29875,103.85777,Private room,98,2,2,0.56,5,166,t,Apartment,1.0,1.0,2,100.0,t,1.0,0.0,0.0,15
6855,42748087,"1+Study with Nice View, Novena MRT (T3)",105167673,Martin,Central Region,Novena,1.3225200000000001,103.85217,Entire home/apt,150,3,2,2.0,40,361,f,Condominium,2.0,3.0,3,100.0,t,1.0,200.0,40.0,30
6856,42748154,"Well Designed 1+Study, near Town (T7)",105167673,Martin,Central Region,Novena,1.32415,103.85181999999999,Entire home/apt,150,7,0,0.0,40,365,f,Condominium,2.0,3.0,3,0.0,f,1.0,200.0,40.0,30
6857,42748240,"Rare 1+Study w Nice View, Novena MRT (T28)",105167673,Martin,Central Region,Novena,1.32389,103.85077,Entire home/apt,143,28,0,0.0,40,365,f,Condominium,2.0,3.0,3,0.0,f,1.0,200.0,40.0,30
6858,42750393,Private Room near Jurong Point Shopping Mall,194085596,Keith,West Region,Jurong West,1.34423,103.70515999999999,Private room,59,1,0,0.0,4,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,16
6859,42752743,Lavender Rare Balcony Room: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.3099299999999998,103.86156,Private room,49,18,0,0.0,138,339,f,Apartment,1.0,1.0,1,0.0,t,3.0,0.0,15.0,28
6860,42753075,24hr selfcheckin Single NoWin rm 5min city center,201775246,Hillary,Central Region,Kallang,1.31148,103.86245,Private room,49,18,0,0.0,62,0,f,Apartment,1.0,1.0,1,0.0,t,3.5,0.0,0.0,28
6861,42754184,NEW Minimalist Cosy Studio @ Somerset/Orchard Area,10248444,RecR,Central Region,River Valley,1.29532,103.83883,Entire home/apt,120,6,0,0.0,58,343,f,Serviced apartment,1.0,1.0,2,0.0,t,1.0,150.0,0.0,27
6862,42754192,New Prime Comfy Room Suite near Somerset/Orchard,10248444,RecR,Central Region,River Valley,1.2963200000000001,103.84076999999999,Private room,96,6,0,0.0,58,338,f,Serviced apartment,1.0,1.0,2,0.0,t,1.0,150.0,0.0,28
6863,42754194,New Cosy compact Studio Suite@Central/Orchard Area,10248444,RecR,Central Region,River Valley,1.29613,103.83905,Entire home/apt,124,6,1,0.37,58,356,f,Serviced apartment,1.0,1.0,2,100.0,t,1.0,150.0,0.0,27
6864,42754735,"Bright Breezy Corner Apartment - Toa Payoh, 1 Room",1713344,Jeanette,Central Region,Toa Payoh,1.33285,103.85882,Private room,89,3,0,0.0,2,364,f,Apartment,1.0,1.0,1,0.0,f,1.5,0.0,0.0,20
6865,42755463,City Elite 1 BR studio Apt @Orchard/Somerset Area,46685310,L,Central Region,River Valley,1.29469,103.83995,Entire home/apt,129,6,0,0.0,37,335,f,Condominium,1.0,1.0,2,0.0,t,1.0,140.0,15.0,27
6866,42755468,Near Orchard/ somerset/ Central 1BR Studio Apt,46685310,L,Central Region,River Valley,1.29608,103.83955,Entire home/apt,113,6,3,0.91,37,101,f,Condominium,1.0,1.0,2,73.0,t,1.0,150.0,0.0,22
6867,42755516,City 1 BR studio Apt/WIFI @ Orchard/Somerset Area,46685310,L,Central Region,River Valley,1.2946799999999998,103.83966,Entire home/apt,120,6,1,0.79,37,1,f,Condominium,0.0,1.0,2,40.0,t,1.0,150.0,0.0,14
6868,42755525,NEW Cozy Studio Apt@Orchard/Somerset shopping Area,46685310,L,Central Region,River Valley,1.296,103.83965,Entire home/apt,115,6,0,0.0,37,348,f,Condominium,1.0,1.0,2,0.0,t,1.0,140.0,15.0,23
6869,42755544,New Comfy Studio Suite @ Somerset /Orchard Area,46685310,L,Central Region,River Valley,1.29513,103.8391,Entire home/apt,135,6,0,0.0,37,1,f,Condominium,1.0,2.0,2,0.0,t,1.0,150.0,0.0,28
6870,42764813,Condo common room east Singapore,339489896,Jaaz,East Region,Bedok,1.34521,103.92875,Private room,40,1,0,0.0,2,1,f,Condominium,1.0,2.0,1,0.0,f,2.5,0.0,0.0,13
6871,42767812,"Mayspring Condominium,the price incl all bills.",240801415,Ms,West Region,Bukit Panjang,1.3774600000000001,103.76405,Entire home/apt,70,30,0,0.0,1,1,f,Condominium,1.0,1.0,1,0.0,t,1.0,0.0,0.0,18
6872,42780200,Gorgeous bedroom in brand new condo in Clementi,217775322,Tash,West Region,Clementi,1.30698,103.76921,Private room,50,30,0,0.0,1,358,f,Condominium,1.0,1.0,1,0.0,f,1.0,200.0,100.0,24
6873,42780473,Room in Novena,340721492,Johnson,Central Region,Novena,1.31951,103.84662,Private room,54,1,1,0.28,1,88,f,Condominium,1.0,2.0,1,0.0,t,1.0,300.0,60.0,19
6874,42781750,逅客近新加坡摩天轮､小印度､哈芝巷 游泳池豪华三人间,335185788,倩影,Central Region,Rochor,1.30234,103.859,Private room,131,7,0,0.0,10,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,138.0,0.0,11
6875,42782048,逅客邻新加坡摩天轮､小印度､哈芝巷 游泳池高级大床间 - 无窗,335185788,倩影,Central Region,Rochor,1.3040399999999999,103.85884,Private room,131,7,0,0.0,10,364,f,Apartment,1.0,1.0,1,0.0,f,1.0,138.0,0.0,11
6876,42782078,Whole unit available mins from Outram Park MRT,8978331,Jane,Central Region,Outram,1.27664,103.84179,Entire home/apt,203,90,0,0.0,2,365,f,Apartment,4.0,4.0,1,0.0,t,2.0,0.0,0.0,13
6877,42782694,Centrally Located Cosy Studio @ Orchard/Somerset,109333133,Pat,Central Region,River Valley,1.29443,103.83837,Entire home/apt,169,6,0,0.0,29,342,f,Condominium,1.0,3.0,2,0.0,t,1.0,150.0,15.0,29
6878,42782695,Minimalist Cosy Studio/WIFI @Orchard/Somerset Area,109333133,Pat,Central Region,River Valley,1.29443,103.83986,Entire home/apt,130,6,0,0.0,29,356,f,Condominium,1.0,1.0,2,0.0,t,1.0,140.0,15.0,28
6879,42782700,Central Compact Cosy Studio @Orchard/Somerset Area,109333133,Pat,Central Region,River Valley,1.2962,103.83995999999999,Entire home/apt,129,6,0,0.0,29,326,f,Condominium,1.0,1.0,2,0.0,t,1.0,150.0,15.0,28
6880,42782702,Compact Cosy Studio Apt @ Orchard/Somerset Area,109333133,Pat,Central Region,River Valley,1.29588,103.84009,Entire home/apt,105,6,0,0.0,29,157,f,Serviced apartment,1.0,1.0,2,0.0,f,1.0,150.0,0.0,27
6881,42788394,Central Comfy room Suite/ WIFI@ City/Somerset Area,10248444,RecR,Central Region,River Valley,1.29436,103.83997,Private room,89,6,0,0.0,58,345,f,Serviced apartment,1.0,1.0,2,0.0,t,1.0,140.0,15.0,28
6882,42788414,CITY Central Cosy Room Suite@Somerset/Orchard Area,10248444,RecR,Central Region,River Valley,1.2958100000000001,103.83882,Private room,91,6,0,0.0,58,357,f,Serviced apartment,1.0,1.0,2,0.0,t,1.0,140.0,12.0,28
6883,42788425,Central Comfy Room w WIFI @ Somerset/Orchard Area,10248444,RecR,Central Region,River Valley,1.29446,103.83819,Private room,89,6,0,0.0,58,325,f,Serviced apartment,1.0,1.0,2,0.0,t,1.0,140.0,12.0,27
6884,42788441,Centrally Located en-Suite Room @City/Orchard Area,10248444,RecR,Central Region,River Valley,1.29449,103.8388,Private room,88,6,0,0.0,58,344,f,Serviced apartment,1.0,1.0,2,0.0,t,1.0,140.0,15.0,27
6885,42794895,逅客近新加坡摩天轮､小印度､哈芝巷游泳池高级双床间,335185788,倩影,Central Region,Rochor,1.3026200000000001,103.85913000000001,Private room,115,7,0,0.0,10,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,138.0,0.0,12
6886,42795060,逅客近新加坡摩天轮､小印度､哈芝巷游泳池高级大床房,335185788,倩影,Central Region,Rochor,1.3032,103.86091,Private room,114,7,0,0.0,10,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,138.0,0.0,13
6887,42796567,Mordern Dluxe DoubleRm/2Min from MRT♥ of Chinatown,256587033,Peter,Central Region,Outram,1.28193,103.84478,Private room,110,4,0,0.0,7,89,f,Boutique hotel,1.0,1.0,1,0.0,f,1.0,0.0,0.0,15
6888,42796574,Studio Queen Service Apartment at Outram Park (11),101145755,Joanne,Central Region,Bukit Merah,1.2735100000000001,103.83400999999999,Entire home/apt,125,3,0,0.0,52,1,f,Serviced apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,21
6889,42796590,逅客近新加坡摩天轮､小印度､哈芝巷游泳池舒适家庭房,335185788,倩影,Central Region,Rochor,1.30282,103.86079000000001,Private room,138,7,0,0.0,10,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,142.0,0.0,13
6890,42802016,Serviced working/living Space in the City (3mths),339298127,Lisa,Central Region,Downtown Core,1.27511,103.84325,Entire home/apt,224,5,0,0.0,12,89,f,Loft,1.0,2.0,2,0.0,f,1.0,2000.0,0.0,19
6891,42802208,Private Room at Aljunied HDB,340918652,Dhivyaa,Central Region,Geylang,1.32134,103.88337,Private room,41,1,0,0.0,1,365,f,House,1.0,1.0,1,0.0,t,1.0,0.0,0.0,5
6892,42804408,The Orchard Luxe with MBS View,8527085,Ben,Central Region,Orchard,1.30467,103.83684000000001,Entire home/apt,360,4,0,0.0,7,0,f,Condominium,2.0,2.0,1,0.0,f,1.0,500.0,50.0,13
